,start,end,day,id
1596,['2019-08-01 14:52:56'],['2019-09-15 23:59:56'],45,9581
1597,['2019-08-01 14:52:55'],['2019-09-15 23:59:55'],45,9580
1598,['2019-08-01 14:52:54'],['2019-09-15 23:59:54'],45,9579
1599,['2019-08-01 14:52:53'],['2019-09-15 23:59:53'],45,9578
1600,['2019-08-01 14:52:52'],['2019-09-15 23:59:52'],45,9577
1601,['2019-08-01 14:52:50'],['2019-08-12 18:15:50'],11,9576
1602,['2019-08-01 14:52:49'],['2019-08-12 18:15:49'],11,9575
1603,['2019-08-01 14:52:48'],['2019-08-12 18:15:48'],11,9574
1604,['2019-08-01 14:52:47'],['2019-08-04 08:56:47'],2,9573
1605,['2019-08-01 14:52:46'],['2019-08-12 18:15:46'],11,9572
1606,['2019-08-01 14:52:45'],['2019-08-12 18:15:45'],11,9571
1607,['2019-08-01 14:52:44'],['2019-08-12 18:15:44'],11,9570
1608,['2019-08-01 14:52:43'],['2019-08-12 18:15:43'],11,9569
1609,['2019-08-01 14:52:42'],['2019-08-12 18:15:42'],11,9568
1610,['2019-08-01 14:52:41'],['2019-08-12 18:15:41'],11,9567
1611,['2019-08-01 14:52:40'],['2019-09-15 23:59:40'],45,9566
1612,['2019-08-01 14:52:39'],['2019-09-15 23:59:39'],45,9565
1613,['2019-08-01 14:52:38'],['2019-09-15 23:59:38'],45,9564
1614,['2019-08-01 14:52:37'],['2019-08-12 18:15:37'],11,9563
1615,['2019-08-01 14:52:36'],['2019-08-12 07:20:36'],10,9562
1616,['2019-08-01 14:52:35'],['2019-08-12 18:15:35'],11,9561
1617,['2019-08-01 14:52:34'],['2019-08-12 18:15:34'],11,9560
1618,['2019-08-01 14:52:33'],['2019-08-12 18:15:33'],11,9559
1619,['2019-08-01 14:52:32'],['2019-08-12 18:15:32'],11,9558
1620,['2019-08-01 14:52:31'],['2019-08-12 18:15:31'],11,9557
1621,['2019-08-01 14:52:30'],['2019-08-12 18:15:30'],11,9556
1622,['2019-08-01 14:52:29'],['2019-08-12 18:15:29'],11,9555
1623,['2019-08-01 14:52:28'],['2019-08-12 18:15:28'],11,9554
1624,['2019-08-01 14:52:27'],['2019-08-07 01:43:27'],5,9553
1625,['2019-08-01 14:52:26'],['2019-08-05 20:22:26'],4,9552
1626,['2019-08-01 14:52:25'],['2019-08-03 04:42:25'],1,9551
1627,['2019-08-01 14:52:24'],['2019-08-12 18:15:24'],11,9550
1628,['2019-08-01 14:52:23'],['2019-08-12 18:15:23'],11,9549
1629,['2019-08-01 14:52:22'],['2019-08-12 18:15:22'],11,9548
1630,['2019-08-01 14:52:21'],['2019-08-04 08:56:21'],2,9547
1631,['2019-08-01 14:52:20'],['2019-08-12 18:15:20'],11,9546
1632,['2019-08-01 14:52:19'],['2019-08-12 18:15:19'],11,9545
1633,['2019-08-01 14:52:18'],['2019-08-12 18:15:18'],11,9544
1634,['2019-08-01 14:52:17'],['2019-08-12 18:15:17'],11,9543
1635,['2019-08-01 14:52:16'],['2019-08-12 18:15:16'],11,9542
1636,['2019-08-01 14:52:15'],['2019-08-12 18:16:15'],11,9541
1637,['2019-08-01 14:52:06'],['2019-09-15 23:59:06'],45,9540
1638,['2019-08-01 14:52:05'],['2019-09-15 23:59:05'],45,9539
1639,['2019-08-01 14:52:04'],['2019-09-15 23:59:04'],45,9538
1640,['2019-08-01 14:52:03'],['2019-08-12 18:16:03'],11,9537
1641,['2019-08-01 14:52:02'],['2019-08-12 07:20:02'],10,9536
1642,['2019-08-01 14:52:01'],['2019-08-12 18:16:01'],11,9535
1643,['2019-08-01 14:52:17'],['2019-09-15 23:31:17'],45,9534
1644,['2019-08-01 14:52:16'],['2019-09-15 23:31:16'],45,9533
1645,['2019-08-01 14:52:00'],['2019-08-12 18:16:00'],11,9532
1646,['2019-08-01 14:51:59'],['2019-08-12 18:15:59'],11,9531
1647,['2019-08-01 14:51:58'],['2019-08-12 18:15:58'],11,9530
1648,['2019-08-01 14:51:57'],['2019-08-12 18:15:57'],11,9529
1649,['2019-08-01 14:51:56'],['2019-08-12 18:15:56'],11,9528
1650,['2019-08-01 14:51:55'],['2019-08-12 18:15:55'],11,9527
1651,['2019-08-01 14:51:54'],['2019-08-12 18:15:54'],11,9526
1652,['2019-08-01 14:51:53'],['2019-08-07 01:43:53'],5,9525
1653,['2019-08-01 14:51:52'],['2019-08-05 20:21:52'],4,9524
1654,['2019-08-01 14:51:51'],['2019-08-03 04:42:51'],1,9523
1655,['2019-08-01 14:51:43'],['2019-09-15 23:51:43'],45,9522
1656,['2019-08-01 15:51:41'],['2019-09-15 23:51:41'],45,9521
1657,['2019-08-01 14:51:00'],['2019-09-15 23:51:00'],45,9520
1658,['2019-08-01 15:50:58'],['2019-09-15 23:50:58'],45,9519
1659,['2019-08-01 14:51:57'],['2019-09-15 23:59:57'],45,9518
1660,['2019-08-01 14:51:56'],['2019-09-15 23:59:56'],45,9517
1661,['2019-08-01 14:51:38'],['2019-09-15 23:56:38'],45,9516
1662,['2019-08-01 14:51:37'],['2019-09-15 23:56:37'],45,9515
1663,['2019-08-01 14:50:17'],['2019-09-15 23:50:17'],45,9514
1664,['2019-08-01 15:50:15'],['2019-09-15 23:50:15'],45,9513
1665,['2019-08-01 14:16:22'],['2019-09-15 23:59:22'],45,9512
1666,['2019-08-01 14:16:18'],['2019-09-15 23:59:18'],45,9511
1667,['2019-08-01 14:15:39'],['2019-09-15 23:59:39'],45,9510
1668,['2019-08-01 14:15:35'],['2019-09-15 23:59:35'],45,9509
1669,['2019-08-01 14:15:16'],['2019-09-15 23:59:16'],45,9508
1670,['2019-08-01 14:15:15'],['2019-09-15 23:59:15'],45,9507
1671,['2019-08-01 14:15:32'],['2019-09-15 23:59:32'],45,9506
1672,['2019-08-01 14:15:31'],['2019-09-15 23:59:31'],45,9505
1673,['2019-08-01 14:15:30'],['2019-09-15 23:59:30'],45,9504
1674,['2019-08-01 14:15:29'],['2019-09-15 23:59:29'],45,9503
1675,['2019-08-01 14:15:27'],['2019-09-15 23:59:27'],45,9502
1676,['2019-08-01 14:15:26'],['2019-09-15 23:59:26'],45,9501
1677,['2019-08-01 14:15:25'],['2019-09-15 23:59:25'],45,9500
1678,['2019-08-01 14:15:21'],['2019-09-15 23:59:21'],45,9499
1679,['2019-08-01 14:15:20'],['2019-09-15 23:59:20'],45,9498
1680,['2019-08-01 14:15:19'],['2019-09-15 23:59:19'],45,9497
1681,['2019-08-01 14:14:56'],['2019-09-15 23:59:56'],45,9496
1682,['2019-08-01 14:14:52'],['2019-09-15 23:59:52'],45,9495
1683,['2019-08-01 14:14:33'],['2019-09-15 23:59:33'],45,9494
1684,['2019-08-01 14:14:32'],['2019-09-15 23:59:32'],45,9493
1685,['2019-08-01 14:14:46'],['2019-09-15 23:59:46'],45,9492
1686,['2019-08-01 14:14:44'],['2019-09-15 23:59:44'],45,9491
1687,['2019-08-01 14:14:43'],['2019-09-15 23:59:43'],45,9490
1688,['2019-08-01 14:14:42'],['2019-09-15 23:59:42'],45,9489
1689,['2019-08-01 14:14:38'],['2019-09-15 23:59:38'],45,9488
1690,['2019-08-01 14:14:37'],['2019-09-15 23:59:37'],45,9487
1691,['2019-08-01 14:14:36'],['2019-09-15 23:59:36'],45,9486
1692,['2019-08-01 14:14:06'],['2019-09-15 23:59:06'],45,9485
1693,['2019-08-01 14:14:05'],['2019-09-15 23:59:05'],45,9484
1694,['2019-08-01 14:14:04'],['2019-09-15 23:59:04'],45,9483
1695,['2019-08-01 14:14:03'],['2019-09-15 23:59:03'],45,9482
1696,['2019-08-01 14:14:01'],['2019-09-15 23:59:01'],45,9481
1697,['2019-08-01 14:14:00'],['2019-09-16 00:00:00'],45,9480
1698,['2019-08-01 14:13:50'],['2019-09-15 23:59:50'],45,9479
1699,['2019-08-01 14:13:49'],['2019-09-15 23:59:49'],45,9478
1700,['2019-08-01 14:13:43'],['2019-08-29 18:36:43'],28,9477
1701,['2019-08-01 14:13:42'],['2019-08-29 18:36:42'],28,9476
1702,['2019-08-01 14:13:59'],['2019-09-15 23:59:59'],45,9475
1703,['2019-08-01 14:13:55'],['2019-09-15 23:59:55'],45,9474
1704,['2019-08-01 14:13:54'],['2019-09-15 23:59:54'],45,9473
1705,['2019-08-01 14:13:53'],['2019-09-15 23:59:53'],45,9472
1706,['2019-08-01 14:13:49'],['2019-09-15 23:59:49'],45,9471
1707,['2019-08-01 14:13:48'],['2019-09-15 23:59:48'],45,9470
1708,['2019-08-01 14:13:47'],['2019-09-15 23:59:47'],45,9469
1709,['2019-08-01 14:06:56'],['2019-09-05 18:58:56'],35,9468
1710,['2019-08-01 14:06:55'],['2019-08-21 12:21:55'],19,9467
1711,['2019-08-01 14:06:54'],['2019-09-05 18:58:54'],35,9466
1712,['2019-08-01 14:06:53'],['2019-08-21 12:22:53'],19,9465
1713,['2019-08-01 14:06:52'],['2019-09-05 18:58:52'],35,9464
1714,['2019-08-01 14:06:51'],['2019-08-21 12:21:51'],19,9463
1715,['2019-08-01 14:06:50'],['2019-09-05 18:58:50'],35,9462
1716,['2019-08-01 14:06:49'],['2019-08-21 12:22:49'],19,9461
1717,['2019-08-01 00:00:16'],['2019-08-01 14:01:16'],0,9460
1718,['2019-08-01 00:00:15'],['2019-08-01 14:01:15'],0,9459
1719,['2019-08-01 00:00:09'],['2019-08-01 14:00:09'],0,9458
1720,['2019-08-01 00:00:08'],['2019-08-01 14:00:08'],0,9457
1721,['2019-08-01 00:00:02'],['2019-08-01 14:00:02'],0,9456
1722,['2019-08-01 00:00:01'],['2019-08-01 14:00:01'],0,9455
1723,['2019-08-01 00:00:55'],['2019-09-15 23:59:55'],45,9454
1724,['2019-08-01 00:00:54'],['2019-08-01 13:59:54'],0,9453
1725,['2019-08-01 00:00:53'],['2019-09-15 23:59:53'],45,9452
1726,['2019-08-01 00:00:52'],['2019-08-01 13:59:52'],0,9451
1727,['2019-08-01 00:00:46'],['2019-09-15 23:59:46'],45,9450
1728,['2019-08-01 00:00:45'],['2019-08-01 14:00:45'],0,9449
1729,['2019-08-01 00:00:44'],['2019-09-15 23:59:44'],45,9448
1730,['2019-08-01 00:00:43'],['2019-08-01 14:00:43'],0,9447
1731,['2019-08-01 00:00:37'],['2019-08-29 18:36:37'],28,9446
1732,['2019-08-01 00:00:36'],['2019-08-01 14:00:36'],0,9445
1733,['2019-08-01 00:00:35'],['2019-08-29 18:36:35'],28,9444
1734,['2019-08-01 00:00:34'],['2019-08-01 14:00:34'],0,9443
1735,['2019-08-01 00:00:19'],['2019-08-01 14:00:19'],0,9442
1736,['2019-08-01 00:00:18'],['2019-08-01 14:00:18'],0,9441
1737,['2019-08-01 00:00:17'],['2019-08-01 14:00:17'],0,9440
1738,['2019-08-01 00:00:16'],['2019-08-01 14:00:16'],0,9439
1739,['2019-08-01 00:00:28'],['2019-08-01 14:00:28'],0,9438
1740,['2019-08-01 00:00:27'],['2019-08-01 14:00:27'],0,9437
1741,['2019-08-01 00:00:26'],['2019-08-01 14:00:26'],0,9436
1742,['2019-08-01 00:00:25'],['2019-08-01 14:00:25'],0,9435
1743,['2019-08-01 00:00:10'],['2019-08-01 14:00:10'],0,9434
1744,['2019-08-01 00:00:09'],['2019-08-01 14:00:09'],0,9433
1745,['2019-08-01 00:00:08'],['2019-08-01 14:00:08'],0,9432
1746,['2019-08-01 00:00:07'],['2019-08-01 14:00:07'],0,9431
1747,['2019-08-01 00:00:01'],['2019-08-01 14:01:01'],0,9430
1748,['2019-08-01 00:00:00'],['2019-08-01 14:01:00'],0,9429
1749,['2019-08-01 00:00:59'],['2019-08-01 14:00:59'],0,9428
1750,['2019-08-01 00:00:58'],['2019-08-01 14:00:58'],0,9427
1751,['2019-08-01 00:00:52'],['2019-08-01 13:59:52'],0,9426
1752,['2019-08-01 00:00:51'],['2019-08-01 13:59:51'],0,9425
1753,['2019-08-01 00:00:50'],['2019-08-01 13:59:50'],0,9424
1754,['2019-08-01 00:00:49'],['2019-08-01 13:59:49'],0,9423
1755,['2019-08-01 00:00:43'],['2019-08-01 14:00:43'],0,9422
1756,['2019-08-01 00:00:42'],['2019-08-01 14:00:42'],0,9421
1757,['2019-08-01 00:00:41'],['2019-08-01 14:00:41'],0,9420
1758,['2019-08-01 00:00:40'],['2019-08-01 14:00:40'],0,9419
1759,['2019-08-01 00:00:07'],['2019-08-01 14:00:07'],0,9418
1760,['2019-08-01 00:00:58'],['2019-08-01 13:59:58'],0,9417
1761,['2019-08-01 00:00:59'],['2019-09-15 23:59:59'],45,9416
1762,['2019-08-01 00:00:53'],['2019-08-06 15:57:53'],5,9415
1763,['2019-08-01 00:00:50'],['2019-09-15 23:59:50'],45,9414
1764,['2019-08-01 00:00:41'],['2019-08-01 14:01:41'],0,9413
1765,['2019-08-01 00:00:42'],['2019-09-15 23:59:42'],45,9412
1766,['2019-08-01 00:00:33'],['2019-09-15 23:59:33'],45,9411
1767,['2019-08-01 00:00:25'],['2019-09-05 00:51:25'],35,9410
1768,['2019-08-01 00:00:24'],['2019-09-15 23:59:24'],45,9409
1769,['2019-08-01 00:00:15'],['2019-09-15 23:59:15'],45,9408
1770,['2019-08-01 00:00:16'],['2019-09-15 23:59:16'],45,9407
1771,['2019-08-01 00:00:16'],['2019-09-15 23:59:16'],45,9406
1772,['2019-08-01 00:00:34'],['2019-09-15 23:59:34'],45,9405
1773,['2019-08-01 00:00:33'],['2019-08-05 12:35:33'],4,9404
1774,['2019-08-01 00:00:32'],['2019-09-15 23:59:32'],45,9403
1775,['2019-08-01 00:00:31'],['2019-08-05 12:35:31'],4,9402
1776,['2019-08-01 00:00:30'],['2019-08-01 14:01:30'],0,9401
1777,['2019-08-01 00:00:29'],['2019-08-01 14:01:29'],0,9400
1778,['2019-08-01 00:00:28'],['2019-09-05 18:58:28'],35,9399
1779,['2019-08-01 00:00:27'],['2019-09-05 18:58:27'],35,9398
1780,['2019-08-01 00:00:26'],['2019-09-15 23:59:26'],45,9397
1781,['2019-08-01 00:00:25'],['2019-09-15 23:59:25'],45,9396
1782,['2019-08-01 00:00:12'],['2019-09-15 23:59:42'],45,9378
1783,['2019-08-01 00:00:10'],['2019-09-15 23:59:40'],45,9377
1784,['2019-08-01 00:00:30'],['2019-08-01 14:01:30'],0,9376
1785,['2019-08-01 00:00:29'],['2019-08-01 14:01:29'],0,9375
1786,['2019-08-01 00:00:28'],['2019-08-01 14:01:28'],0,9374
1787,['2019-08-01 00:00:33'],['2019-08-01 14:01:33'],0,9373
1788,['2019-08-01 00:00:34'],['2019-08-01 14:01:34'],0,9372
1789,['2019-08-01 00:00:35'],['2019-08-01 14:01:35'],0,9371
1790,['2019-08-01 00:00:32'],['2019-08-01 14:01:32'],0,9370
1791,['2019-08-01 00:00:31'],['2019-08-01 14:01:31'],0,9369
1792,['2019-08-01 00:11:14'],['2019-08-06 15:11:14'],5,9368
1793,['2019-08-01 00:11:16'],['2019-08-06 15:11:16'],5,9367
1794,['2019-08-01 00:00:44'],['2019-08-06 15:57:44'],5,9366
1795,['2019-08-01 00:00:43'],['2019-08-06 15:57:43'],5,9365
1796,['2019-08-01 00:00:42'],['2019-08-06 15:57:42'],5,9364
1797,['2019-08-01 00:00:55'],['2019-08-06 15:57:55'],5,9363
1798,['2019-08-01 00:00:51'],['2019-08-06 15:57:51'],5,9362
1799,['2019-08-01 00:00:49'],['2019-08-06 15:57:49'],5,9361
1800,['2019-08-01 00:00:48'],['2019-08-06 15:57:48'],5,9360
1801,['2019-08-01 00:00:05'],['2019-08-06 15:58:05'],5,9359
1802,['2019-08-01 00:00:04'],['2019-08-06 15:58:04'],5,9358
1803,['2019-08-01 00:00:03'],['2019-08-06 15:58:03'],5,9357
1804,['2019-08-01 00:00:02'],['2019-08-06 15:58:02'],5,9356
1805,['2019-08-01 00:00:00'],['2019-08-06 15:58:00'],5,9355
1806,['2019-08-01 00:00:59'],['2019-08-06 15:57:59'],5,9354
1807,['2019-08-01 00:00:58'],['2019-08-06 15:57:58'],5,9353
1808,['2019-08-01 00:00:54'],['2019-08-06 15:57:54'],5,9352
1809,['2019-08-01 00:00:52'],['2019-08-06 15:57:52'],5,9350
1810,['2019-08-01 00:00:30'],['2019-08-15 20:35:28'],14,9343
1811,['2019-08-01 00:59:04'],['2019-08-01 13:59:04'],0,9094
1812,['2019-08-01 00:00:25'],['2019-09-15 23:39:25'],45,9093
1813,['2019-08-01 00:59:02'],['2019-08-01 13:59:02'],0,1807
1814,['2019-08-01 00:28:37'],['2019-09-15 23:28:37'],45,1806
1815,['2019-08-01 00:28:35'],['2019-09-15 23:28:35'],45,1805
1816,['2019-08-01 00:04:48'],['2019-09-05 18:04:48'],35,1804
1817,['2019-08-01 00:04:47'],['2019-09-05 18:04:46'],35,1803
1818,['2019-08-01 00:00:59'],['2019-08-01 14:00:59'],0,1801
1819,['2019-08-01 00:02:39'],['2019-09-15 23:02:39'],45,1797
1820,['2019-08-01 00:02:37'],['2019-09-15 23:02:37'],45,1796
1821,['2019-08-01 00:01:56'],['2019-09-15 23:01:56'],45,1791
1822,['2019-08-01 00:01:54'],['2019-09-15 23:01:54'],45,1790
1823,['2019-08-01 00:00:51'],['2019-08-01 14:00:51'],0,1789
1824,['2019-08-01 00:00:50'],['2019-08-01 14:00:50'],0,1788
1825,['2019-08-01 00:00:48'],['2019-08-01 14:00:48'],0,1787
1826,['2019-08-01 00:00:28'],['2019-09-15 23:59:28'],45,1786
1827,['2019-08-01 00:01:26'],['2019-09-15 23:59:26'],45,1785
1828,['2019-08-01 00:00:58'],['2019-08-01 14:00:58'],0,1782
1829,['2019-08-01 00:00:00'],['2019-08-01 14:01:00'],0,1781
1830,['2019-08-01 00:00:49'],['2019-08-01 14:00:49'],0,1776
1831,['2019-08-01 00:00:42'],['2019-08-01 14:00:42'],0,1775
1832,['2019-08-01 00:00:52'],['2019-08-01 13:59:52'],0,1759
1833,['2019-08-01 00:00:47'],['2019-08-01 14:00:47'],0,1754
1834,['2019-08-01 00:00:45'],['2019-08-01 14:01:45'],0,1753
1835,['2019-08-01 00:00:44'],['2019-08-01 14:00:44'],0,1752
1836,['2019-08-01 00:00:40'],['2019-08-01 14:00:40'],0,1751
1837,['2019-08-01 00:00:41'],['2019-08-01 14:00:41'],0,1750
1838,['2019-08-01 00:00:25'],['2019-09-15 23:59:25'],45,1747
1839,['2019-08-01 00:00:27'],['2019-09-15 23:59:27'],45,1746
1840,['2019-08-01 00:00:23'],['2019-09-15 23:59:23'],45,1745
1841,['2019-08-01 00:00:53'],['2019-09-15 23:37:53'],45,1741
1842,['2019-08-01 00:00:53'],['2019-08-01 14:00:53'],0,1740
1843,['2019-08-01 00:00:52'],['2019-08-01 14:00:52'],0,1739
1844,['2019-08-01 00:00:40'],['2019-09-15 23:59:40'],45,1738
1845,['2019-08-01 00:00:34'],['2019-09-15 23:59:34'],45,1737
1846,['2019-08-01 00:00:32'],['2019-09-02 13:01:32'],32,1736
1847,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1734
1848,['2019-08-01 00:00:51'],['2019-08-01 14:00:51'],0,1733
1849,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1730
1850,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1728
1851,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1727
1852,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1725
1853,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1722
1854,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1720
1855,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1719
1856,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1717
1857,['2019-08-01 00:00:50'],['2019-08-01 14:00:50'],0,1716
1858,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1714
1859,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1713
1860,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1710
1861,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1707
1862,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1703
1863,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1701
1864,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1700
1865,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1699
1866,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1697
1867,['2019-08-01 00:00:00'],['2019-08-29 18:34:00'],28,1696
1868,['2019-08-01 00:03:22'],['2019-09-15 23:03:22'],45,1675
1869,['2019-08-01 00:03:20'],['2019-09-15 23:03:20'],45,1674
1870,['2019-08-01 00:00:14'],['2019-09-15 23:59:14'],45,1673
1871,['2019-08-01 00:00:12'],['2019-09-15 23:59:12'],45,1672
1872,['2019-08-01 00:00:11'],['2019-09-15 23:59:11'],45,1671
1873,['2019-08-01 00:00:10'],['2019-09-15 23:59:10'],45,1670
1874,['2019-08-01 00:00:18'],['2019-09-02 13:04:18'],32,1669
1875,['2019-08-01 00:00:17'],['2019-09-15 23:38:17'],45,1668
1876,['2019-08-01 00:00:16'],['2019-08-01 14:00:16'],0,1667
1877,['2019-08-01 00:00:08'],['2019-09-15 23:59:08'],45,1665
1878,['2019-08-01 00:00:30'],['2019-08-01 14:00:30'],0,1663
1879,['2019-08-01 00:00:28'],['2019-08-01 14:00:28'],0,1662
1880,['2019-08-01 00:00:13'],['2019-09-15 23:59:13'],45,1657
1881,['2019-08-01 00:00:05'],['2019-08-01 14:00:05'],0,1656
1882,['2019-08-01 00:00:08'],['2019-08-01 14:00:08'],0,1655
1883,['2019-08-01 00:00:06'],['2019-08-01 14:00:06'],0,1654
1884,['2019-08-01 00:00:08'],['2019-09-15 23:59:08'],45,1653
1885,['2019-08-01 00:00:02'],['2019-08-01 14:00:02'],0,1652
1886,['2019-08-01 00:00:03'],['2019-08-01 14:00:03'],0,1651
1887,['2019-08-01 00:00:01'],['2019-08-01 14:00:01'],0,1650
1888,['2019-08-01 00:00:59'],['2019-08-01 13:59:59'],0,1649
1889,['2019-08-01 00:59:47'],['2019-09-15 23:59:47'],45,1648
1890,['2019-08-01 00:59:45'],['2019-09-15 23:59:45'],45,1647
1891,['2019-08-01 00:00:18'],['2019-08-01 14:00:18'],0,1646
1892,['2019-08-01 00:00:19'],['2019-08-01 14:00:19'],0,1642
1893,['2019-08-01 00:00:14'],['2019-08-01 14:00:14'],0,1641
1894,['2019-08-01 00:00:17'],['2019-08-01 14:00:17'],0,1640
1895,['2019-08-01 00:00:16'],['2019-09-15 23:38:16'],45,1638
1896,['2019-08-01 00:00:12'],['2019-08-01 14:00:12'],0,1637
1897,['2019-08-01 00:00:10'],['2019-09-15 23:59:10'],45,1636
1898,['2019-08-01 00:00:11'],['2019-09-15 23:59:11'],45,1635
1899,['2019-08-01 00:00:09'],['2019-09-15 23:59:09'],45,1634
1900,['2019-08-01 00:00:06'],['2019-09-15 23:59:06'],45,1633
1901,['2019-08-01 00:00:05'],['2019-09-15 23:59:05'],45,1632
1902,['2019-08-01 00:00:04'],['2019-09-15 23:59:04'],45,1631
